spu,sku,pid,pname,price
10220577951,40663360252,40663360239,"['苹果Apple iPhone XR ', ' 碎屏险优惠套装 黑色 定制版128GB（套餐一）']",['5568.00']
12816265782,43593472451,43593472450,"['黑鲨游戏', '2 竞在操控 游戏', ' 暗影黑 全网通(8G+128G)']",['3188.00']
12754674326,42794473250,42794473244,"['三星', 'Galaxy S10+骁龙855超声波指纹无线共享充电超广角IP68级防水双卡双待全网通4G 琉璃绿 8GB 128GB']",['6999.00']
12400502052,40782389678,38598445568,"['华为 HUAWEI 畅享9 Plus', ' 宝石蓝[6+128G]']",['1799.00']
12024126821,33366683480,33366683475,"['小米8青春版AI双摄 全面屏拍照游戏智能', ' 梦幻蓝 全网通 6GB+128GB']",['1699.00']
12603603325,41049187727,41049187727,"['华为 Mate20 X 全网通', ' 宝石蓝 6GB+128GB']",['4499.00']
11467605555,26252136009,26252136008,"['三星（SAMSUNG） 三星 Galaxy S9（SM-G9600）', ' 夕雾紫 全网通(4GB+128GB)']",['3458.00']
10448822043,44462177080,34551212492,"['魅族（MEIZU） 魅族16 X ', '   全网通 云山蓝 6GB+64GB']",['1488.00']
12141621374,35098427272,35098427266,"['华为（HUAWEI） 华为Mate20 全面屏', ' 超微距影像超大广角徕卡三摄全网通4G', ' 亮黑色 全网通(6G+64G)']",['3299.00']
12730785627,42515710518,42515710518,"['天语N2老人机超长待机大屏大字大声直板按键移动备用老年', '正品功能机小学生男女款迷你军工三防商务', ' 红色']",['199.00']
12606487648,41089496883,41089496882,"['【新品】荣耀V20 全视屏全面屏智能拍照 游戏', ' 双卡双待 全网通4G 魅海蓝 8GB+128GB']",['2899.00']
12872250310,44488602205,44488602203,"['天语（K-TOUCH）T2 移动联通2G 老人', ' 直板按键 双卡双待 老年', ' 金色']",['89.00']
1965260690,48314878392,21954905365,"['【现货发售】三星（SAMSUNG）Galaxy S10 5G', ' 墨黑（单卡） 韩版5G网络（国内4G全网通）8GB+512GB']",['6499.00']
12197971996,35951057546,35951057541,"['华为（HUAWEI） 荣耀9i', ' 全网通4G智能', '双卡双待指纹 幻夜黑 全网通（4GB+128GB）']",['1499.00']
13017244650,46956001418,46956001418,"['创星 （ATMAN）轻奢卡片', '儿童学生迷你袖珍按键小', ' 移动专用学生', '商务', '卡片', '戒网', ' 黑色 移动版本']",['138.00']
11567861544,27421380963,27421380962,"['华为 荣耀10 ', ' 幻影蓝 全网通(6G RAM + 128G ROM)']",['1929.00']
12873635441,44513370873,44513370870,"['小米Max3 【白条分期0首付6期免息】全面屏游戏全网通4G', ' 黑色 白条分期 全网通 6GB+128GB']",['2159.00']
13017244650,46956001418,46956001418,"['创星 （ATMAN）轻奢卡片', '儿童学生迷你袖珍按键小', ' 移动专用学生', '商务', '卡片', '戒网', ' 黑色 移动版本']",['138.00']
11567861544,27421380963,27421380962,"['华为 荣耀10 ', ' 幻影蓝 全网通(6G RAM + 128G ROM)']",['1929.00']
12873635441,44513370873,44513370870,"['小米Max3 【白条分期0首付6期免息】全面屏游戏全网通4G', ' 黑色 白条分期 全网通 6GB+128GB']",['2159.00']
11859649073,31140359335,31140359334,"['优思（Uniscope） V9 移动超小迷你儿童', '男女小学生卡通超薄袖珍卡片小', ' 网红', ' 蓝色']",['129.00']
11814709836,30536353751,30536353749,"['捷语（GoFly）三防', '移动 2G老人', '防小', ' 电霸户外老人机 超小长待机儿童', ' 军绿色']",['199.00']
12970899313,46155828913,46155828913,"['联想Z6 Pro ', ' 黑色 全网通（8GB+128GB）']",['2969.00']
10319739878,27135615004,27135615001,"['华为（HUAWEI） 华为P20 Pro 全面屏徕卡三摄', ' 极光色 6GB +64GB']",['3188.00']
12729386966,43745377410,42506087791,"['黑鲨游戏', '2  游戏', '3代 全网通 双卡双待 12G+现货已到 暗影黑 8+128G']",['3299.00']
10362632803,12402409843,12402409841,"['Apple 苹果  iPhone 6s Plus ', ' 玫瑰金 全网通128GB']",['2998.00']
12656336320,41598915904,41598891600,"['荣耀 V20 ', ' 三期免息 麒麟980 6.4英寸 魅眼全视屏 4800万AI超清摄影 魅海蓝 全网通8+128G']",['2899.00']
10895760051,18540712877,18540712875,"['Apple 苹果 iPhone X 全面屏全网通4G智能', ' 深空灰色（64GB）']",['5998.00']
12974715878,46528480319,46528480310,"['魅族 16s meizu 16S 【白蓝黑现货 送原装壳膜 】【白条分期0首付6期免息】全网通', ' 凝光白 白条分期  6GB+128GB']",['2999.00']
11751377799,29640482912,29640482912,"['【华为直供店】华为（HUAWEI） 华为nova3 ', ' 亮黑色 高配6G+128G']",['2229.00']
10740782109,16596905611,16596905610,"['Apple 苹果  iPhone 8 Plus ', ' 金色 全网通256G']",['6019.00']
12605227969,41072926002,41072904997,"['【白条6期免息】华为（HUAWEI）Mate20 ', ' 亮黑色 6GB+128GB  全网通']",['3999.00']
12897911980,44935224123,44935224122,"['华为 HUAWEI 畅享 9e 大音量高像素珍珠屏【白条分期0首付6期免息】全网通版4G', ' 幻夜黑 白条分期 全网通 3GB+64GB']",['1059.00']
11803653406,32237336650,30501112043,"['小米（MI） Max3全网通智能', ' 5500mAh大电池6.9英寸大屏幕 蓝色 全网通（6G+128G）']",['1899.00']
11517714341,33532225374,26801387014,"['三星（SAMSUNG） Galaxy S8（SM-G9500）', ' 烟晶灰 全网通 4G+64G']",['2358.00']
11750695805,35241062737,35239196404,"['小米（MI） MIX3 ', ' 宝石蓝 全网通（8G+128G）']",['2925.00']
12569988226,40558553198,40558553194,"['三星Galaxy Note9（SM-N9600）移动联通电信4G全网通 双卡双待 全面屏智能游戏', ' 玄镜铜 6GB+128GB']",['4858.00']
11705717529,29003717375,29003717374,"['华为（HUAWEI） 荣耀10青春版 ', ' 渐变蓝 全网通(6GB RAM+128GB ROM)']",['1699.00']
12272142019,37093781262,37093781257,"['华为（HUAWEI） 华为 Mate20 全面屏高端商务', '【分期免息，保价618】 亮黑色 全网通6G+128G【送延保1年,立减400元】']",['3999.00']
10129534344,45856203571,10651524723,"['Apple 苹果 iPhone 7  移动联通电信4G全网通', ' 黑色 全网通 128G']",['3258.00']
12399861522,38590615349,38590615349,"['CONQUEST 征服S11 户外三防智能', ' 防水对讲机 全网通4G 双卡双待 超长待机 磁吸充电 黑色6+128GB']",['3398.00']
11849988543,33772966212,31013022277,"['华为（HUAWEI） nova3i 全网通 移动联通电信4G', ' 全面屏 高清四摄游戏', ' 蓝楹紫 全网通（6G+128G）']",['1499.00']
11032075988,35734825652,20404198493,"['美图（meitu） 美图V6', '美颜自拍', ' 典雅紫 6+128G 官方标配']",['1499.00']
12828168519,43768838712,43768838711,"['美图（meitu）', 'T9标准版 浆果红 6+128GB']",['1999.00']
12184265684,35740084997,35740084990,"['华为（HUAWEI）荣耀Magic2', '麒麟980芯片魔法2屏内指纹超广角AI三摄 渐变黑色 8G+128G']",['2799.00']
10478520483,15434986250,13472910571,"['AGM X2 全网通4G 三防智能', '超长待机 移动联通电信 双卡双待 破冰行动同款 精英版  6+128G']",['2899.00']
12640169206,41487776610,41487776609,"['华为（HUAWEI） 畅享7S 标配3G+32G 全面屏双摄 全网通移动联通电信4G', ' 双卡双待 黑色']",['778.00']
12272142019,37093781262,37093781257,"['华为（HUAWEI） 华为 Mate20 全面屏高端商务', '【分期免息，保价618】 亮黑色 全网通6G+128G【送延保1年,立减400元】']",['3999.00']
10129534344,45856203571,10651524723,"['Apple 苹果 iPhone 7  移动联通电信4G全网通', ' 黑色 全网通 128G']",['3258.00']
12399861522,38590615349,38590615349,"['CONQUEST 征服S11 户外三防智能', ' 防水对讲机 全网通4G 双卡双待 超长待机 磁吸充电 黑色6+128GB']",['3398.00']
11849988543,33772966212,31013022277,"['华为（HUAWEI） nova3i 全网通 移动联通电信4G', ' 全面屏 高清四摄游戏', ' 蓝楹紫 全网通（6G+128G）']",['1499.00']
11032075988,35734825652,20404198493,"['美图（meitu） 美图V6', '美颜自拍', ' 典雅紫 6+128G 官方标配']",['1499.00']
12828168519,43768838712,43768838711,"['美图（meitu）', 'T9标准版 浆果红 6+128GB']",['1999.00']
12184265684,35740084997,35740084990,"['华为（HUAWEI）荣耀Magic2', '麒麟980芯片魔法2屏内指纹超广角AI三摄 渐变黑色 8G+128G']",['2799.00']
10478520483,15434986250,13472910571,"['AGM X2 全网通4G 三防智能', '超长待机 移动联通电信 双卡双待 破冰行动同款 精英版  6+128G']",['2899.00']
12640169206,41487776610,41487776609,"['华为（HUAWEI） 畅享7S 标配3G+32G 全面屏双摄 全网通移动联通电信4G', ' 双卡双待 黑色']",['778.00']
12660180456,41636961300,41636961300,"['华为（HUAWEI） 荣耀畅玩7', ' 全面屏通4G 电信移动联通4G智能安卓', ' 2+16GB 金色']",['528.00']
10869472810,30974125199,18179750288,"['摩托罗拉（Motorola） Moto z2018 ', ' 黑色 全网通( 6G+128G) 摩眼-哈苏摄影 模块（不带', '）']",['559.00']
11625656189,34610174279,28063369354,"['AGM X3 全网通4G 骁龙845 户外三防智能', ' 轻奢商务 防水防摔 双卡双待 军工游戏', ' 鳄鱼纹套装版8+128GB']",['4299.00']
11674864442,29408261598,28756797440,"['小米（MI）小米8 ', ' 蓝色 全网通(6G+128G)']",['2088.00']
10740424234,16593438194,16593438194,"['Apple 苹果iPhone8', ' 金色 64G']",['3719.00']
1966576153,27610806468,26192945852,"['【赠送30天碎屏险】三星（SAMSUNG）Galaxy S9+ 全面屏游戏拍照拍照4G', ' 莱茵蓝 美版 全网通单卡 6GB+64GB']",['3588.00']
11495671145,26653079128,26653079128,"['华为（HUAWEI） 华为P20 AI智慧全面屏 ', ' 亮黑色 全网通(6GB +64GB)']",['2799.00']
11914739316,33254513999,31850343915,"['华为 nova3i 全网通智能', ' 蓝楹紫 6GB+128GB']",['1699.00']
11391918818,25470646377,25470646376,"['独影天幕 SH800 投影', ' 投影仪  商务智能 双卡双待 超长待机 办公投影 全网通4G 铂金黑']",['2899.00']
11974901758,33363542183,32672463372,"['Apple 苹果  iPhone XS Max 苹果xsmax', ' 金色 全网通 256GB 12期免息0首付']",['10799.00']
12723003980,44588718558,42425964178,"['多亲 Qin 1s AI功能电话智能电信volte老人', '双卡双待 移动联通4G', ' 可微信 灰色1s+【全网4G】支持微信']",['399.00']
12642012184,41498758532,41498758532,"['联想K5 Pro ', ' 格调黑 全网通 4GB+64GB']",['788.00']
12307913443,46472481550,37558842132,"['华为（HUAWEI） 畅享9Plus（4+128G） ', ' 极光紫 4+128G 全网通']",['1599.00']
12641702951,41671451485,41496089456,"['努比亚 nubia 红魔Mars电竞', '红魔二代 烈焰红[8+128G]']",['2499.00']
10135703606,18239191312,18239191308,"['Apple iPhone8 Plus  移动联通电信4G', ' 银色 全网通(64GB)']",['4859.00']
11677787957,28706039868,28675477223,"['Apple 苹果 iPhone 6s Plus ', ' 金色 全网通128GB']",['2999.00']
11745228522,29559546309,29559546307,"['华为（HUAWEI） 畅享8e 全面屏后置双摄 人脸识别智能', ' 蓝色 全网通(3GB+32GB)']",['758.00']
12804085286,47423290160,43420257376,"['新品 努比亚红魔mars 3 红魔3代三游戏电竞', ' 全网通 红蓝竞技版 12+256G']",['4459.00']
11573756493,31822128571,31822128570,"['魅族（MEIZU） 魅族16th Plus 游戏', ' 全网通4G 静夜黑 8G+128G']",['2488.00']
12589390534,40850302414,40850302412,"['华为 HUAWEI 畅享8e 青春版 【白条分期0首付6期免息】全网通4G', ' 金色 2GB+32GB']",['659.00']
11503779335,26655937142,26655937138,"['华为（HUAWEI） P20 Pro 全面屏徕卡三摄 ', ' 宝石蓝 全网通（6G RAM+64GROM）']",['3488.00']
11573756493,31822128571,31822128570,"['魅族（MEIZU） 魅族16th Plus 游戏', ' 全网通4G 静夜黑 8G+128G']",['2488.00']
12589390534,40850302414,40850302412,"['华为 HUAWEI 畅享8e 青春版 【白条分期0首付6期免息】全网通4G', ' 金色 2GB+32GB']",['659.00']
11503779335,26655937142,26655937138,"['华为（HUAWEI） P20 Pro 全面屏徕卡三摄 ', ' 宝石蓝 全网通（6G RAM+64GROM）']",['3488.00']
11622899891,29439824480,29439824480,"['魅族（MEIZU） 魅蓝S6 全面屏 移动全网通4G 联通电信智能', ' 香槟金 全网通（3G+64G）']",['799.00']
12100067483,42273132902,42273099698,"['华为（HUAWEI） 荣耀 畅玩7A ', ' 老人机 幻夜黑 全网通（3+32G）指纹版']",['1099.00']
11232814065,23263152966,23263152966,"['三星（SAMSUNG） W2018 高端商务翻盖', '  4G双卡双待 雅金 全网通（6G+64G）']",['7319.00']
12791251566,43588028515,43228958179,"['黑鲨2代 黑鲨游戏', '2 游戏', ' 暗影黑 6G+128G【现货】']",['2899.00']
11477122597,26356667851,26356667845,"['华为（HUAWEI） P20 ', ' 亮黑 全网通6G+64G']",['2755.00']
10044860016,11343096867,10218710040,"['CONQUEST 征服S8 三防智能', ' 防水对讲机 4G 双卡双待 超长待机 4GB+64GB版黑色']",['2998.00']
11503561059,29535017071,26652887908,"['华为（HUAWEI） 华为P20 全面屏', ' 全网通 极光色（6G+128G）']",['3188.00']
10652121332,15549050778,15549050763,"['Apple 苹果 iPhone 7 Plus 全网通4G智能', ' 黑色 全网通128G']",['4158.00']
12747896613,42710570819,42710570815,"['华为（HUAWEI） 华为P20 全面屏', ' 香槟金 全网通4G（6GB运存+64GB内存）']",['2999.00']
11616621848,28417867954,27964546766,"['小米（MI）小米 6X美颜畅玩游戏', ' 曜石黑 全网通(6+128G)']",['1599.00']
11518432150,27796796216,27796796215,"['华为（HUAWEI） 畅享 8 Plus ', ' 全网通 黑色（4GB+64GB）']",['1038.00']
11788998902,44178728396,44178728386,"['华为', 'P30麒麟980AI智能芯片屏内指纹解锁超广角1600万30倍数字变焦全网通双4G 赤茶橘 8GB+128GB']",['4288.00']
12453361602,39185015938,39185015937,"['华为（HUAWEI） 畅享7S', ' 黑色 全网通 4G+64G']",['918.00']
11578497281,27835451563,27835451563,"['酷比（koobee） F2全面屏AI四摄拍照', ' 裸眼3D 4+64G 双卡双待 移动联通电信全网通 宝石蓝 尊享版非3D']",['1999.00']
12565672567,40493607384,40493607376,"['华为（HUAWEI） 畅享9plus', ' 极光紫 6GB+128GB']",['1649.00']
12542127531,40588797306,40588797305,"['小米（MI） 小米Play 全网通4G 游戏', ' 梦幻蓝 6GB+64GB 高配版']",['1088.00']
10853534748,17986535570,17986535569,"['欧奇（OUKI） W2017 移动4G联通 商务智能双屏翻盖', ' 银色 双卡双待']",['1299.00']
12611781895,42774845507,41161479585,"['小米（MI） 小米Play ', ' 梦幻蓝 全网通(4G+64G)']",['1399.00']
11820366473,32198710561,32198710560,"['华为（HUAWEI） 荣耀7 畅玩7 ', ' 荣耀7A 畅玩7A 畅玩7C 全网通4G', ' 畅玩7 蓝色 2GB+16GB 全网通']",['599.00']
11812413802,30504343646,30504343645,"['诺基亚（NOKIA） 诺基亚X5 全网通4G 双卡双待 移动联通电信4G智能', ' 波罗的海蓝 4GB+64GB']",['898.00']
12259735795,36910800963,36910800961,"['OPPO a7 全面屏', ' 【购机享好礼+特惠200】 指纹识别 4G+64G 大容量电池 拍照', ' 湖光绿 全网通']",['1499.00']
12918323920,45268685016,45268685013,"['华为（HUAWEI）P30 Pro', '超大广角超感光徕卡四摄10倍混合变焦麒麟980游戏拍照', ' 珠光贝母 8G+128G']",['5888.00']
11228238593,30274381485,30274381484,"['华为（HUAWEI） Y635-CL00 移动4G 双卡双待 智能', ' 黑色 移动4G']",['498.00']
12077034517,40111730076,34152066579,"['小米（MI） 红米4A 全网通 智能4G', ' 红米6A ', ' 红米6A 樱花粉 3GB+32GB']",['640.00']
10918785361,25482343447,18864432937,"['中兴（ZTE） 中兴Blade A3 A4 移动联通电信 4G', ' 双卡双待智能', ' A3静谧蓝（3GB+32GB） 全网通']",['699.00']
11775461152,30208173349,30208173349,"['小米（MI）小米MAX3 ', ' 黑色 全网通 4G+64G']",['1298.00']
10499112660,13684200085,13684200085,"['纽曼（Newman）F1 便携迷你学生儿童 超薄卡片', ' 跑车低辐射 MP3 卡片机', ' 超小', ' 黑色-移动版']",['148.00']
11820366473,32198710561,32198710560,"['华为（HUAWEI） 荣耀7 畅玩7 ', ' 荣耀7A 畅玩7A 畅玩7C 全网通4G', ' 畅玩7 蓝色 2GB+16GB 全网通']",['599.00']
11812413802,30504343646,30504343645,"['诺基亚（NOKIA） 诺基亚X5 全网通4G 双卡双待 移动联通电信4G智能', ' 波罗的海蓝 4GB+64GB']",['898.00']
12259735795,36910800963,36910800961,"['OPPO a7 全面屏', ' 【购机享好礼+特惠200】 指纹识别 4G+64G 大容量电池 拍照', ' 湖光绿 全网通']",['1499.00']
12918323920,45268685016,45268685013,"['华为（HUAWEI）P30 Pro', '超大广角超感光徕卡四摄10倍混合变焦麒麟980游戏拍照', ' 珠光贝母 8G+128G']",['5888.00']
11228238593,30274381485,30274381484,"['华为（HUAWEI） Y635-CL00 移动4G 双卡双待 智能', ' 黑色 移动4G']",['498.00']
12077034517,40111730076,34152066579,"['小米（MI） 红米4A 全网通 智能4G', ' 红米6A ', ' 红米6A 樱花粉 3GB+32GB']",['640.00']
10918785361,25482343447,18864432937,"['中兴（ZTE） 中兴Blade A3 A4 移动联通电信 4G', ' 双卡双待智能', ' A3静谧蓝（3GB+32GB） 全网通']",['699.00']
11775461152,30208173349,30208173349,"['小米（MI）小米MAX3 ', ' 黑色 全网通 4G+64G']",['1298.00']
10499112660,13684200085,13684200085,"['纽曼（Newman）F1 便携迷你学生儿童 超薄卡片', ' 跑车低辐射 MP3 卡片机', ' 超小', ' 黑色-移动版']",['148.00']
11866101390,31216328819,31216328819,"['华为（HUAWEI） 畅玩7 2GB+16GB  移动来的电信全网通4G', ' 双卡双待 公开全网金色']",['599.00']
12687344601,42350066631,41970577055,"['美图（meitu） 美图 M8s 美颜自拍', ' 128G 七龙珠限量版 全网通']",['929.00']
11442450334,26123184382,25980458948,"['金柏利 V66 电信 迷你小', ' 超薄卡片', ' 备用学生', ' 金色']",['258.00']
11696269867,28890362566,28890362565,"['小米（MI） 小米8SE ', ' 灰 全网通(6G+64G)']",['1298.00']
12857724353,44241457336,44241457328,"['小米（MI） 小米Play ', ' 亮黑色 全网通(6G+128G)']",['1799.00']
11623319872,28084551796,28084551793,"['小米（MI） 小米MIX2S 全面屏游戏', ' 全网通4G陶瓷', ' 小米全屏游戏旗舰机永恒金典 白色 全网通（6G+128G）']",['2088.00']
11177573256,35300693494,35300693494,"['魅族（MEIZU） 魅族 X8 全面屏 ', ' 亮黑 全网通(4G+64G)']",['1125.00']
11510076712,26717187441,26717187437,"['华为（HUAWEI） 畅享8 全面屏千元', ' 全网通 黑色 4GB+64GB']",['1049.00']
11227954444,25163501696,23186861445,"['华为（HUAWEI） 畅享5S 移动联通电信4G 全网通4G智能', ' 双卡双待 移动版银色']",['529.00']
12551615247,40443807397,40303486114,"['诺基亚（NOKIA） 3310复刻版老人', '双卡双待 经典复刻直板按键学生商务备用老人老年', ' 移动4G版-黑色']",['399.00']
11623132577,42699202777,28085134073,"['魅族（MEIZU）note8(note6升级版） 移动联通电信4G全网通 ', ' 曜黑 全网通（4G+64G）']",['858.00']
12523696681,39929735553,39929735553,"['【下单减50】美图  T9幻彩限量版4GB+128GB新品上市骁龙全身美型', '双卡双待全网通4G 幻彩粉']",['1799.00']
12222668263,36320389501,36320385200,"['创星老人', '直板超长待机大字大声移动老年机正品军工三防儿童小学生迷你按键备用小', '卡片', ' 深蓝']",['99.00']
11895661242,31595987188,31595987184,"['华为（HUAWEI） 荣耀V10 全面屏游戏', ' 双卡双待 移动联通电信4G刷卡NFC安卓智能 沙滩金 全网通(6G RAM + 64G ROM)']",['1988.00']
13120707716,48659879934,48659879933,"['华为荣耀V20', ' 移动版 魅海蓝 移动版8GB+128GB']",['2899.00']
11037273569,20470612433,20470612432,"['优思（Uniscope）  s9翻盖大屏老年', '老人机学生儿童', '迷你男女款霸气', '移动专用机 黑色']",['188.00']
11797831560,30285295376,30285295374,"['纽曼（Newman） A520 儿童', '迷你超小 卡通学生迷你', '男女款卡片', '备用机老人机老年机 紫色-移动版']",['119.00']
12511375486,39787929213,39787929211,"['soyes 移动', '迷你卡片', '超薄小型儿童备用戒网中学生价功能男女可爱学生', '男女款超薄袖珍', ' 黑色']",['99.00']
11478423603,26374236781,26374236780,"['守护宝（angelcare）N1 移动/联通2G直板 老人', ' 华尔金']",['99.00']
12949012562,45800874011,45800868699,"['华为（HUAWEI） 荣耀8X 千元屏霸 91%屏占比 2000万AI双摄移动联通电信4G全面屏', ' 幻影蓝 全网通(4G+64G)']",['1199.00']
11974156141,32661125077,32661125077,"['OPPO A7x', '【限时直降300元+赠原装耳机】面部指纹解锁大内存6.3英寸水滴屏全网通 (4+128G)星空紫']",['2499.00']
11478423603,26374236781,26374236780,"['守护宝（angelcare）N1 移动/联通2G直板 老人', ' 华尔金']",['99.00']
12949012562,45800874011,45800868699,"['华为（HUAWEI） 荣耀8X 千元屏霸 91%屏占比 2000万AI双摄移动联通电信4G全面屏', ' 幻影蓝 全网通(4G+64G)']",['1199.00']
11974156141,32661125077,32661125077,"['OPPO A7x', '【限时直降300元+赠原装耳机】面部指纹解锁大内存6.3英寸水滴屏全网通 (4+128G)星空紫']",['2499.00']
12800040669,43357718937,43357718913,"['纽曼C9 正品军工三防 路虎老人', ' 移动电信版超长待机 大屏大字大声备用充电宝按键 全网通 黑色电信版 官方标配']",['198.00']
12574144672,40622139159,40622139159,"['8848钛金', 'M5私人订制牛皮系列智能商务加密轻奢', '双卡双待全网通4G 8核256G 青凫蓝牛皮']",['17999.00']
12601804579,41027002241,41027002241,"['华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏', ' 6GB+64GB 全网通 极光色']",['3488.00']
11875916486,31331364383,31331364383,"['摩托罗拉（Motorola） z3（XT1929-15） 模块化 ', ' 双卡双待 全网通 星钻黑 6GB+128GB']",['2769.00']
11037648380,21695950060,20604473512,"['华为（HUAWEI） 华为nova2s ', ' 浅艾蓝 全网通 6GB+64GB']",['1658.00']
11832096186,30772719917,30772719916,"['华为（HUAWEI）荣耀9i honor 9i 5.84英寸全面屏指纹双摄人脸识别全网通4G', ' 幻夜黑 4GB+128GB']",['1688.00']
12359138232,48601135154,38122493704,['华为（HUAWEI） 荣耀畅玩8C两天一充 莱茵护眼 刘海屏 幻夜黑 4G+128G全网通'],['1299.00']
12092976247,42555731622,34373686977,['魅族（MEIZU） 魅族v8 烟紫 4+64G 全网通'],['758.00']
10800424539,17248625359,17248625359,"['金立（Gionee） 金立 大金钢2L 全面屏 4GB+64GB 移动联通电信4G 智能', ' 尊爵金']",['1299.00']
12307367242,37550454306,37550454306,"['华为Mate20 RS保时捷 ', ' 玄黑色 全网通(8GB+512GB)']",['12999.00']
13089775871,48153738377,48153738366,"['努比亚 nubia 红魔3游戏', '【6期免息0首付、努比亚直供货】 红蓝竞技 12GB+256GB全网通']",['4299.00']
11996023847,32960423479,32960423474,"['Apple 苹果 iPhone XS Max', ' 银色 全网通 256G']",['9599.00']
12390524304,38495371715,38495371715,"['华为（HUAWEI） 华为Mate20 RS 保时捷版', ' 玄黑 全网通 (8G+512G)']",['12999.00']
12280592820,37222763942,37222763942,"['华为（HUAWEI） 华为Mate20 RS 保时捷版 高端商务', ' 炫黑 全网通8+512G']",['12999.00']
13005417838,46728062526,46728062526,"['超薄迷你卡片', '移动男生女生学生价儿童超小非智能备用戒网抖音网红小', '学生', '户外', ' 黑色']",['168.00']
12160858354,35389499941,35389499931,"['【白条六期免息】华为（HUAWEI）华为mate20pro曲面屏', '麒麟980双4G', '屏下指纹 翡冷翠 全网通 8GB+128GB(UD版 屏幕指纹 )']",['5299.00']
12717559470,45337260648,45337260644,"['三星（SAMSUNG）Galaxy S9（SM-G9600/DS）', ' 夕雾紫 4G+128G 全网通']",['3419.00']
11276276272,23874576986,23874576981,"['魅族（MEIZU） 魅蓝E2 移动联通电信 全网通4G 智能', ' 双卡双待 曜石黑 全网通4G（4GB运存+64GB内存）']",['1198.00']
12786323262,43214375130,43166572705,"['三星 Galaxy Note8（SM-N9500）移动联通电信全网通4G 全视曲面屏智能游戏', ' 星河蓝 6GB+128GB']",['4058.00']
12622674447,41306566788,41306566788,"['华为（HUAWEI）荣耀V20 双卡双待', ' 移动联通电信4G全网通', ' 全面屏', ' 魅丽红/幻影红 全网通(8G+128G)']",['2899.00']
12139844622,35081693935,35071693569,['诺基亚（NOKIA） 诺基亚X7 暗夜蓝 6G+64G'],['1899.00']
12832795825,46340922465,43839163628,"['【分期0首付下单送荣耀耳机+多功能游戏手柄等礼】华为P30Pro ', ' 珠光贝母 全网通 (8G+128G)']",['5688.00']
12028505107,33429193846,33429193845,"['小米（MI） Max3', ' 曜石黑 全网通4+64G']",['1299.00']
12751209470,42746547022,42746547022,"['三星（SAMSUNG）Galaxy A9 Star（SM-G8850）', ' 极夜黑']",['1506.00']
10621646708,15194440398,15194440398,"['Apple 苹果 iPhone7 Plus ', ' 金色 全网通128G']",['4149.00']
12970929574,46156547415,46156547408,"['华为P30 ', ' 屏内指纹版 全网通4G双卡双待 极光色 全网通（8GB 128GB）']",['4458.00']
11809725889,37343858482,37343858482,"['华为（HUAWEI） 华为Mate20 RS保时捷版【12期免息送无线充】 全网通4G智能', ' 瑞红 8G+512G']",['12999.00']
12786323262,43214375130,43166572705,"['三星 Galaxy Note8（SM-N9500）移动联通电信全网通4G 全视曲面屏智能游戏', ' 星河蓝 6GB+128GB']",['4058.00']
12622674447,41306566788,41306566788,"['华为（HUAWEI）荣耀V20 双卡双待', ' 移动联通电信4G全网通', ' 全面屏', ' 魅丽红/幻影红 全网通(8G+128G)']",['2899.00']
12139844622,35081693935,35071693569,['诺基亚（NOKIA） 诺基亚X7 暗夜蓝 6G+64G'],['1899.00']
12832795825,46340922465,43839163628,"['【分期0首付下单送荣耀耳机+多功能游戏手柄等礼】华为P30Pro ', ' 珠光贝母 全网通 (8G+128G)']",['5688.00']
12028505107,33429193846,33429193845,"['小米（MI） Max3', ' 曜石黑 全网通4+64G']",['1299.00']
12751209470,42746547022,42746547022,"['三星（SAMSUNG）Galaxy A9 Star（SM-G8850）', ' 极夜黑']",['1506.00']
10621646708,15194440398,15194440398,"['Apple 苹果 iPhone7 Plus ', ' 金色 全网通128G']",['4149.00']
12970929574,46156547415,46156547408,"['华为P30 ', ' 屏内指纹版 全网通4G双卡双待 极光色 全网通（8GB 128GB）']",['4458.00']
11809725889,37343858482,37343858482,"['华为（HUAWEI） 华为Mate20 RS保时捷版【12期免息送无线充】 全网通4G智能', ' 瑞红 8G+512G']",['12999.00']
12952801374,45855983638,45855983638,"['BIHEE 百合 C22 电信老人', '超长待机直板按键老年', ' 红色']",['148.00']
11933933023,32107849342,32107849340,"['黑鲨游戏', ' 液冷更快 极夜黑 全网通(8G+256G)']",['2738.00']
11677811531,30629529270,30629529269,"['克里特（kreta）骑士版 高端轻奢商务', ' 双系统安全加密 AI私人助理 4G全网通 6+128G 玄铁黑鳄鱼纹']",['13999.00']
11661186284,28473393342,28473393337,"['Apple 苹果 iPhone8 Plus 智能', ' 送碎屏险 银色 全网通 256GB']",['6399.00']
11009852263,22863849842,20112866468,"['【618狂欢】华为（HUAWEI） 荣耀9i 智能老人老年学生 ', '青春 幻夜黑 4G+64G（标配版）']",['1169.00']
11041195974,20523659671,20523659668,"['VETAS V9风尚版 全网通4G 智能', '高端商务超长待机 安全私密保护 双卡双待 黑色 小牛皮 (4G RAM+128GROM)']",['9999.00']
11876961216,31346493913,31346493911,"['BIHEE A9  全网通电信4G联通移动老人机双卡双待智能老年', ' 黑色']",['299.00']
13165253124,49395026151,49395026149,['华为（HUAWEI）荣耀 畅玩7  智能老人机 移动版全网通 双卡双待 备用机 黑色 全网通（2+16）'],['499.00']
